Bret Clements Bath Invitational Womens 5000 Meters J.V.
Sat Sep 7 2024
https://www.athletic.net/CrossCountry/meet/236875/results/947086
Ann Arbor Skyline’s JV girls placed 6th out of 14 teams. Leading the team was Katie Yuan, who finished 12th with a season record (SR) of 22:39.10. Grace Hopkins followed closely in 16th with a time of 23:01.54 (SR), while Julianna Heung secured a personal record (PR) with her 24:06.37 finish. Other notable Skyline performances included Ruthie Scott (24:20.80 PR), Calla Sopoci (24:30.36 PR), and Alexandra Wren (24:33.26 SR). Several Skyline runners achieved personal records, contributing to a solid team performance.


Place,Team,Score
1,Chuck Block Timing,15
2,Northville,76
3,DeWitt,110
4,White Lake Lakeland,114
5,Ann Arbor Fr Gabriel Richard,131
6,Okemos,133
7,Ann Arbor Skyline,133
8,East Grand Rapids,257
9,Orchard Lake St. Mary's,271
10,Marian (Bloomfield Hills),328
11,East Lansing,339
12,Linden,367
13,Cedar Springs,384
14,Lansing Everett,411

Place,Grade,Name,Athlete Link,Time,Team,Team Link,Profile Pic
156.,10,Megan Buttermore,https://www.athletic.net/athlete/19983769/cross-country,29:00.47,Cedar Springs,https://www.athletic.net/athlete/19983769/cross-country,19983769.jpg
157.,12,Rachel Jubenville,https://www.athletic.net/athlete/19810123/cross-country,29:01.66,Linden,https://www.athletic.net/athlete/19810123/cross-country,19810123.jpg
158.,9,Ella Armstrong,https://www.athletic.net/athlete/26332461/cross-country,29:02.96,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26332461/cross-country,26332461.jpg
159.,10,Molly Knapp,https://www.athletic.net/athlete/16540281/cross-country,29:08.82,Capital Homeschool,https://www.athletic.net/athlete/16540281/cross-country,16540281.jpg
160.,11,Abby Seavey,https://www.athletic.net/athlete/21164996/cross-country,29:12.24,Portland,https://www.athletic.net/athlete/21164996/cross-country,21164996.jpg
161.,11,Noel Schinkel,https://www.athletic.net/athlete/23565587/cross-country,29:14.13,Capital Homeschool,https://www.athletic.net/athlete/23565587/cross-country,23565587.jpg
162.,9,Jade Moser,https://www.athletic.net/athlete/26375251/cross-country,29:22.82,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375251/cross-country,26375251.jpg
163.,11,Brynn Nelson,https://www.athletic.net/athlete/26340123/cross-country,29:38.38,Portland,https://www.athletic.net/athlete/26340123/cross-country,26340123.jpg
164.,12,Philomena Michalik,https://www.athletic.net/athlete/18863981/cross-country,29:39.33,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/18863981/cross-country,18863981.jpg
165.,10,Elyse Hicks,https://www.athletic.net/athlete/20336956/cross-country,29:39.79,East Lansing,https://www.athletic.net/athlete/20336956/cross-country,20336956.jpg
166.,10,Madeline Gumma,https://www.athletic.net/athlete/23735780/cross-country,29:42.48,Orchard Lake St. Mary's,https://www.athletic.net/athlete/23735780/cross-country,23735780.jpg
167.,9,Allison Kovalik,https://www.athletic.net/athlete/26340963/cross-country,30:03.16,South Lyon,https://www.athletic.net/athlete/26340963/cross-country,26340963.jpg
168.,12,Katie Flynn,https://www.athletic.net/athlete/20159766/cross-country,30:09.07,East Lansing,https://www.athletic.net/athlete/20159766/cross-country,20159766.jpg
169.,12,Jayden Mason-Schickel,https://www.athletic.net/athlete/23581413/cross-country,30:12.81,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581413/cross-country,23581413.jpg
170.,10,Evelyn Eickholt,https://www.athletic.net/athlete/18948076/cross-country,30:15.94,Flushing,https://www.athletic.net/athlete/18948076/cross-country,18948076.jpg
171.,9,Audrey Hussain,https://www.athletic.net/athlete/21328782/cross-country,30:16.04,Okemos,https://www.athletic.net/athlete/21328782/cross-country,21328782.jpg
172.,9,Alice Christy,https://www.athletic.net/athlete/21321357/cross-country,30:16.19,East Grand Rapids,https://www.athletic.net/athlete/21321357/cross-country,21321357.jpg
173.,9,Anna Lapinski,https://www.athletic.net/athlete/26375242/cross-country,30:17.41,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375242/cross-country,26375242.jpg
174.,10,Emily Stewart,https://www.athletic.net/athlete/23511324/cross-country,30:21.17,Marian (Bloomfield Hills),https://www.athletic.net/athlete/23511324/cross-country,23511324.jpg
175.,10,Esther Smith,https://www.athletic.net/athlete/23520384/cross-country,30:34.05,Capital Homeschool,https://www.athletic.net/athlete/23520384/cross-country,23520384.jpg
176.,9,Skylar Mason-Schickel,https://www.athletic.net/athlete/26375246/cross-country,31:15.43,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375246/cross-country,26375246.jpg
177.,10,Baylee Johnson,https://www.athletic.net/athlete/17348893/cross-country,31:27.46,Cedar Springs,https://www.athletic.net/athlete/17348893/cross-country,17348893.jpg
178.,10,Peyton Rockey,https://www.athletic.net/athlete/12454132/cross-country,32:16.56,Portland,https://www.athletic.net/athlete/12454132/cross-country,12454132.jpg
179.,9,Samanvi Vancha,https://www.athletic.net/athlete/25420411/cross-country,32:18.43,Okemos,https://www.athletic.net/athlete/25420411/cross-country,25420411.jpg
180.,12,Madeleine Hicks,https://www.athletic.net/athlete/20199418/cross-country,32:28.72,East Lansing,https://www.athletic.net/athlete/20199418/cross-country,20199418.jpg
181.,10,Marjorie Wiese,https://www.athletic.net/athlete/23826678/cross-country,33:31.03,Haslett,https://www.athletic.net/athlete/23826678/cross-country,23826678.jpg
182.,10,Anya Gaur,https://www.athletic.net/athlete/18930457/cross-country,33:43.51,Okemos,https://www.athletic.net/athlete/18930457/cross-country,18930457.jpg
183.,11,Kaitlyn Anderson,https://www.athletic.net/athlete/23959861/cross-country,34:42.13,Mason,https://www.athletic.net/athlete/23959861/cross-country,23959861.jpg
184.,10,Lydia Whorton,https://www.athletic.net/athlete/19095400/cross-country,34:48.45,Lansing Everett,https://www.athletic.net/athlete/19095400/cross-country,19095400.jpg
185.,11,Luzclarita Rodriguez Ramirez,https://www.athletic.net/athlete/26491512/cross-country,35:11.66,Lansing Everett,https://www.athletic.net/athlete/26491512/cross-country,26491512.jpg
186.,12,Lai'la Evans,https://www.athletic.net/athlete/26380169/cross-country,36:12.74,Lansing Everett,https://www.athletic.net/athlete/26380169/cross-country,26380169.jpg
187.,10,Jocelyn Trosky,https://www.athletic.net/athlete/23592338/cross-country,36:27.47,Haslett,https://www.athletic.net/athlete/23592338/cross-country,23592338.jpg
