37th Early Bird Open Mens 5000 Meters HS Open 5K
Thu Aug 29 2024
https://www.athletic.net/CrossCountry/meet/235827/results/943367
The Skyline team performed admirably at the 37th Early Bird Open, securing 7th place overall with a team score of 186. Notable individual performances include several athletes who achieved personal records (PRs). Matthew Guikema led the team with a time of 17:35.10, followed closely by Nicholas Yuan at 17:44.40. Zeke Lafferty, Jack Robichaud, and Gustaf Finn rounded out the top five for Skyline, contributing to the team's tight spread between runners. Other athletes who achieved PRs include Oskar MacArthur (18:37.50), Grayson Crooks (19:37.10), Juan Luis Llanes (19:48.00), and Paxton Alicandro (21:13.00). This race showcased the team's strong depth and improvement as they continue the season.


Place,Team,Score
1,Livonia Churchill,95
2,Ann Arbor Pioneer,126
3,White Lake Lakeland,127
4,Plymouth,134
5,Ann Arbor Huron,164
6,Romeo,186
7,Ann Arbor Skyline,244
8,Grand Blanc,247
9,Mason,280
10,South Lyon,291
11,South Lyon East,318
12,Fenton,327
13,Fraser,346
14,Whitmore Lake,467
15,Waterford Kettering,477
16,North Farmington,504
17,Ypsilanti Community,546
18,Waterford Mott,551

Place,Grade,Name,Athlete Link,Time,Team,Team Link,Profile Pic
158.,10,Rowan Holmes,https://www.athletic.net/athlete/23635604/cross-country,20:56.30,Livonia Churchill,https://www.athletic.net/athlete/23635604/cross-country,23635604.jpg
159.,10,Aaron Flanz,https://www.athletic.net/athlete/23407529/cross-country,20:59.70,Fraser,https://www.athletic.net/athlete/23407529/cross-country,23407529.jpg
160.,10,Emmett Brick,https://www.athletic.net/athlete/23349611/cross-country,21:03.60,Ann Arbor Pioneer,https://www.athletic.net/athlete/23349611/cross-country,23349611.jpg
161.,10,Garrett Comer,https://www.athletic.net/athlete/21615274/cross-country,21:04.20,Ann Arbor Skyline,https://www.athletic.net/athlete/21615274/cross-country,21615274.jpg
162.,10,Brody Jeruzal,https://www.athletic.net/athlete/23594852/cross-country,21:04.20,Ann Arbor Christian,https://www.athletic.net/athlete/23594852/cross-country,23594852.jpg
163.,12,Alexander Svintsitski,https://www.athletic.net/athlete/21269399/cross-country,21:04.20,Ann Arbor Huron,https://www.athletic.net/athlete/21269399/cross-country,21269399.jpg
164.,9,Nathan Warner,https://www.athletic.net/athlete/26392788/cross-country,21:04.40,South Lyon East,https://www.athletic.net/athlete/26392788/cross-country,26392788.jpg
165.,11,Sam Nielsen,https://www.athletic.net/athlete/20922824/cross-country,21:04.90,Fraser,https://www.athletic.net/athlete/20922824/cross-country,20922824.jpg
166.,10,Charlie Maguire,https://www.athletic.net/athlete/23532255/cross-country,21:04.90,South Lyon East,https://www.athletic.net/athlete/23532255/cross-country,23532255.jpg
167.,12,Tommy Lykins,https://www.athletic.net/athlete/18830701/cross-country,21:06.00,South Lyon,https://www.athletic.net/athlete/18830701/cross-country,18830701.jpg
168.,10,Angel Carrillo,https://www.athletic.net/athlete/26344456/cross-country,21:06.10,Waterford Mott,https://www.athletic.net/athlete/26344456/cross-country,26344456.jpg
169.,9,Emmett Zemla,https://www.athletic.net/athlete/26392764/cross-country,21:10.00,South Lyon East,https://www.athletic.net/athlete/26392764/cross-country,26392764.jpg
170.,10,Gavin Wilde,https://www.athletic.net/athlete/21480731/cross-country,21:10.10,North Farmington,https://www.athletic.net/athlete/21480731/cross-country,21480731.jpg
171.,10,Alex Cargill,https://www.athletic.net/athlete/25130392/cross-country,21:11.50,Mason,https://www.athletic.net/athlete/25130392/cross-country,25130392.jpg
172.,10,Kasey Springer,https://www.athletic.net/athlete/18047846/cross-country,21:11.60,Whitmore Lake,https://www.athletic.net/athlete/18047846/cross-country,18047846.jpg
173.,9,Paxton Alicandro,https://www.athletic.net/athlete/19124076/cross-country,21:13.00,White Lake Lakeland,https://www.athletic.net/athlete/19124076/cross-country,19124076.jpg
174.,10,Skyeler Horne,https://www.athletic.net/athlete/23532260/cross-country,21:15.60,South Lyon East,https://www.athletic.net/athlete/23532260/cross-country,23532260.jpg
175.,12,Aidan Spybrook,https://www.athletic.net/athlete/23851757/cross-country,21:15.60,Christ the King,https://www.athletic.net/athlete/23851757/cross-country,23851757.jpg
176.,10,Adryan Estrada,https://www.athletic.net/athlete/20218863/cross-country,21:15.70,Mason,https://www.athletic.net/athlete/20218863/cross-country,20218863.jpg
177.,10,Nick White,https://www.athletic.net/athlete/23469990/cross-country,21:18.50,North Farmington,https://www.athletic.net/athlete/23469990/cross-country,23469990.jpg
178.,11,Xander Bonnau,https://www.athletic.net/athlete/21170661/cross-country,21:22.90,Plymouth,https://www.athletic.net/athlete/21170661/cross-country,21170661.jpg
179.,11,Armaan Grewal,https://www.athletic.net/athlete/22208728/cross-country,21:29.80,Plymouth,https://www.athletic.net/athlete/22208728/cross-country,22208728.jpg
180.,9,Evan Martin,https://www.athletic.net/athlete/26383266/cross-country,21:30.70,South Lyon,https://www.athletic.net/athlete/26383266/cross-country,26383266.jpg
181.,10,Jackson Lies,https://www.athletic.net/athlete/17390947/cross-country,21:31.10,Romeo,https://www.athletic.net/athlete/17390947/cross-country,17390947.jpg
182.,10,Miggy Mercado,https://www.athletic.net/athlete/23635613/cross-country,21:33.40,Livonia Churchill,https://www.athletic.net/athlete/23635613/cross-country,23635613.jpg
183.,11,Oliver McGee,https://www.athletic.net/athlete/21156318/cross-country,21:40.20,Ann Arbor Huron,https://www.athletic.net/athlete/21156318/cross-country,21156318.jpg
184.,9,Luke Battaglia,https://www.athletic.net/athlete/23080308/cross-country,21:40.90,Fenton,https://www.athletic.net/athlete/23080308/cross-country,23080308.jpg
185.,12,Karol Wright,https://www.athletic.net/athlete/17342130/cross-country,21:42.60,Christ the King,https://www.athletic.net/athlete/17342130/cross-country,17342130.jpg
186.,10,Haven Torreano,https://www.athletic.net/athlete/23340039/cross-country,21:43.10,Ann Arbor Huron,https://www.athletic.net/athlete/23340039/cross-country,23340039.jpg
187.,10,Lincoln Palmer,https://www.athletic.net/athlete/20853735/cross-country,21:44.50,North Farmington,https://www.athletic.net/athlete/20853735/cross-country,20853735.jpg
188.,12,Ian Scheels,https://www.athletic.net/athlete/18886606/cross-country,21:45.10,South Lyon,https://www.athletic.net/athlete/18886606/cross-country,18886606.jpg
189.,9,Gabe Walter,https://www.athletic.net/athlete/26383277/cross-country,21:45.90,South Lyon,https://www.athletic.net/athlete/26383277/cross-country,26383277.jpg
190.,9,Colton Kelley,https://www.athletic.net/athlete/26285089/cross-country,21:47.30,Fraser,https://www.athletic.net/athlete/26285089/cross-country,26285089.jpg
191.,11,Noah Reggio,https://www.athletic.net/athlete/12421210/cross-country,21:48.00,Romeo,https://www.athletic.net/athlete/12421210/cross-country,12421210.jpg
192.,9,Owen Nytko,https://www.athletic.net/athlete/21450185/cross-country,21:48.40,Romeo,https://www.athletic.net/athlete/21450185/cross-country,21450185.jpg
193.,9,Daniel Schlaff,https://www.athletic.net/athlete/26392792/cross-country,21:48.60,South Lyon East,https://www.athletic.net/athlete/26392792/cross-country,26392792.jpg
194.,11,Wes Karsen,https://www.athletic.net/athlete/21197889/cross-country,21:49.40,Waterford Kettering,https://www.athletic.net/athlete/21197889/cross-country,21197889.jpg
195.,9,Finn McCord,https://www.athletic.net/athlete/26367171/cross-country,21:50.00,Plymouth,https://www.athletic.net/athlete/26367171/cross-country,26367171.jpg
196.,10,Austin Kmiec,https://www.athletic.net/athlete/23507781/cross-country,21:55.40,Romeo,https://www.athletic.net/athlete/23507781/cross-country,23507781.jpg
197.,11,Brent Monterosso,https://www.athletic.net/athlete/18879267/cross-country,21:56.80,Romeo,https://www.athletic.net/athlete/18879267/cross-country,18879267.jpg
198.,11,Grant Lange,https://www.athletic.net/athlete/25139483/cross-country,21:57.20,Mason,https://www.athletic.net/athlete/25139483/cross-country,25139483.jpg
199.,9,Brody Pulling,https://www.athletic.net/athlete/18899912/cross-country,21:59.40,Mason,https://www.athletic.net/athlete/18899912/cross-country,18899912.jpg
200.,9,Jacob Brox,https://www.athletic.net/athlete/19088555/cross-country,22:00.50,Grand Blanc,https://www.athletic.net/athlete/19088555/cross-country,19088555.jpg
201.,12,Sam Hughes,https://www.athletic.net/athlete/26339250/cross-country,22:00.60,Romeo,https://www.athletic.net/athlete/26339250/cross-country,26339250.jpg
202.,12,Parker Johnson,https://www.athletic.net/athlete/21182676/cross-country,22:01.00,South Lyon,https://www.athletic.net/athlete/21182676/cross-country,21182676.jpg
203.,9,Braydon Han,https://www.athletic.net/athlete/26424522/cross-country,22:01.60,Ann Arbor Pioneer,https://www.athletic.net/athlete/26424522/cross-country,26424522.jpg
204.,9,Luke Page,https://www.athletic.net/athlete/23080380/cross-country,22:04.10,Fenton,https://www.athletic.net/athlete/23080380/cross-country,23080380.jpg
205.,11,Bailey McClain,https://www.athletic.net/athlete/21123756/cross-country,22:05.80,Waterford Kettering,https://www.athletic.net/athlete/21123756/cross-country,21123756.jpg
206.,10,Sam Bishir,https://www.athletic.net/athlete/23616317/cross-country,22:07.20,Ann Arbor Pioneer,https://www.athletic.net/athlete/23616317/cross-country,23616317.jpg
207.,11,Milo Heiss,https://www.athletic.net/athlete/21153903/cross-country,22:08.60,South Lyon East,https://www.athletic.net/athlete/21153903/cross-country,21153903.jpg
208.,10,Kyler Shaw,https://www.athletic.net/athlete/23469991/cross-country,22:14.00,North Farmington,https://www.athletic.net/athlete/23469991/cross-country,23469991.jpg
209.,9,Patrick Alt,https://www.athletic.net/athlete/19101300/cross-country,22:18.00,Ypsilanti Community,https://www.athletic.net/athlete/19101300/cross-country,19101300.jpg
210.,11,Nathan Bobak,https://www.athletic.net/athlete/21138562/cross-country,22:21.00,Plymouth,https://www.athletic.net/athlete/21138562/cross-country,21138562.jpg
211.,10,Matteo Turon,https://www.athletic.net/athlete/26366399/cross-country,22:22.50,Ann Arbor Huron,https://www.athletic.net/athlete/26366399/cross-country,26366399.jpg
212.,12,Judah Owens,https://www.athletic.net/athlete/23631983/cross-country,22:25.20,Christ the King,https://www.athletic.net/athlete/23631983/cross-country,23631983.jpg
213.,9,Nathan Rainwater,https://www.athletic.net/athlete/24196683/cross-country,22:27.20,Grand Blanc,https://www.athletic.net/athlete/24196683/cross-country,24196683.jpg
214.,9,Charlie Leicht,https://www.athletic.net/athlete/26392748/cross-country,22:31.50,South Lyon East,https://www.athletic.net/athlete/26392748/cross-country,26392748.jpg
215.,10,Nathan Quinn,https://www.athletic.net/athlete/26392773/cross-country,22:33.60,South Lyon East,https://www.athletic.net/athlete/26392773/cross-country,26392773.jpg
216.,9,Everett Galindo,https://www.athletic.net/athlete/26367165/cross-country,22:34.00,Plymouth,https://www.athletic.net/athlete/26367165/cross-country,26367165.jpg
217.,10,Lucas Yuan,https://www.athletic.net/athlete/26419425/cross-country,22:37.80,Ann Arbor Huron,https://www.athletic.net/athlete/26419425/cross-country,26419425.jpg
218.,10,Levi Gugino,https://www.athletic.net/athlete/23349434/cross-country,22:40.10,Ann Arbor Huron,https://www.athletic.net/athlete/23349434/cross-country,23349434.jpg
219.,10,Brenden Scott,https://www.athletic.net/athlete/20218864/cross-country,22:45.40,Mason,https://www.athletic.net/athlete/20218864/cross-country,20218864.jpg
220.,10,James Tiernan,https://www.athletic.net/athlete/24903564/cross-country,22:48.20,South Lyon East,https://www.athletic.net/athlete/24903564/cross-country,24903564.jpg
221.,9,Nick DeJesus,https://www.athletic.net/athlete/26424519/cross-country,22:52.70,Ann Arbor Pioneer,https://www.athletic.net/athlete/26424519/cross-country,26424519.jpg
222.,12,Ian Maltarich,https://www.athletic.net/athlete/18830703/cross-country,22:56.40,South Lyon,https://www.athletic.net/athlete/18830703/cross-country,18830703.jpg
223.,11,Dylan Strand,https://www.athletic.net/athlete/21137270/cross-country,23:01.20,White Lake Lakeland,https://www.athletic.net/athlete/21137270/cross-country,21137270.jpg
224.,10,George Nequiest,https://www.athletic.net/athlete/26336422/cross-country,23:04.50,Waterford Mott,https://www.athletic.net/athlete/26336422/cross-country,26336422.jpg
225.,11,Zorawar (Joey) Brar,https://www.athletic.net/athlete/22615861/cross-country,23:04.70,Ann Arbor Huron,https://www.athletic.net/athlete/22615861/cross-country,22615861.jpg
226.,9,Tristan Droscha,https://www.athletic.net/athlete/18899910/cross-country,23:06.80,Mason,https://www.athletic.net/athlete/18899910/cross-country,18899910.jpg
227.,10,Colin Stokes,https://www.athletic.net/athlete/25065166/cross-country,23:08.20,North Farmington,https://www.athletic.net/athlete/25065166/cross-country,25065166.jpg
228.,10,Phylip Elliott,https://www.athletic.net/athlete/23636797/cross-country,23:16.10,Ann Arbor Skyline,https://www.athletic.net/athlete/23636797/cross-country,23636797.jpg
229.,11,Kai Stone-Palmquist,https://www.athletic.net/athlete/24828585/cross-country,23:16.20,Ypsilanti Community,https://www.athletic.net/athlete/24828585/cross-country,24828585.jpg
230.,12,Talon Sniegowski,https://www.athletic.net/athlete/18775459/cross-country,23:22.10,Plymouth,https://www.athletic.net/athlete/18775459/cross-country,18775459.jpg
231.,9,Justin Zischke,https://www.athletic.net/athlete/26383284/cross-country,23:23.40,South Lyon,https://www.athletic.net/athlete/26383284/cross-country,26383284.jpg
232.,10,Renato Ianni,https://www.athletic.net/athlete/23650541/cross-country,23:25.60,Whitmore Lake,https://www.athletic.net/athlete/23650541/cross-country,23650541.jpg
233.,9,Uriel Casas-Ponce,https://www.athletic.net/athlete/26367159/cross-country,23:28.20,Plymouth,https://www.athletic.net/athlete/26367159/cross-country,26367159.jpg
234.,9,Ryan Marsee,https://www.athletic.net/athlete/26279722/cross-country,23:28.90,Ypsilanti Community,https://www.athletic.net/athlete/26279722/cross-country,26279722.jpg
235.,9,Ari Kish,https://www.athletic.net/athlete/19119601/cross-country,23:29.50,White Lake Lakeland,https://www.athletic.net/athlete/19119601/cross-country,19119601.jpg
236.,12,Srivatsan Balaji,https://www.athletic.net/athlete/20075302/cross-country,23:31.90,North Farmington,https://www.athletic.net/athlete/20075302/cross-country,20075302.jpg
237.,9,Edison Schaffer,https://www.athletic.net/athlete/26366397/cross-country,23:33.70,Ann Arbor Huron,https://www.athletic.net/athlete/26366397/cross-country,26366397.jpg
238.,10,Cameron Wellman,https://www.athletic.net/athlete/23577748/cross-country,23:36.40,White Lake Lakeland,https://www.athletic.net/athlete/23577748/cross-country,23577748.jpg
239.,11,Cameron Dallison,https://www.athletic.net/athlete/16084718/cross-country,23:37.80,North Farmington,https://www.athletic.net/athlete/16084718/cross-country,16084718.jpg
240.,9,Alexander Emmi,https://www.athletic.net/athlete/23357934/cross-country,23:38.30,Ann Arbor Huron,https://www.athletic.net/athlete/23357934/cross-country,23357934.jpg
241.,11,Miguel Skrobola,https://www.athletic.net/athlete/23631987/cross-country,23:38.50,Christ the King,https://www.athletic.net/athlete/23631987/cross-country,23631987.jpg
242.,12,Caleb Valentine,https://www.athletic.net/athlete/20099654/cross-country,23:44.10,Whitmore Lake,https://www.athletic.net/athlete/20099654/cross-country,20099654.jpg
243.,10,Shepherd Richardson,https://www.athletic.net/athlete/26380333/cross-country,23:44.60,Mason,https://www.athletic.net/athlete/26380333/cross-country,26380333.jpg
244.,9,Colin Scott,https://www.athletic.net/athlete/18979468/cross-country,23:44.90,Mason,https://www.athletic.net/athlete/18979468/cross-country,18979468.jpg
245.,10,Caleb Lee,https://www.athletic.net/athlete/23629594/cross-country,23:46.00,Ann Arbor Huron,https://www.athletic.net/athlete/23629594/cross-country,23629594.jpg
246.,10,Joseph Anongdeth,https://www.athletic.net/athlete/21335303/cross-country,23:46.90,Mason,https://www.athletic.net/athlete/21335303/cross-country,21335303.jpg
247.,10,Aidian Prout,https://www.athletic.net/athlete/23407534/cross-country,23:47.50,Fraser,https://www.athletic.net/athlete/23407534/cross-country,23407534.jpg
248.,9,Sage O'Lor,https://www.athletic.net/athlete/26322021/cross-country,23:51.40,Ann Arbor Skyline,https://www.athletic.net/athlete/26322021/cross-country,26322021.jpg
249.,9,Jack Williamson,https://www.athletic.net/athlete/13966930/cross-country,23:53.10,Romeo,https://www.athletic.net/athlete/13966930/cross-country,13966930.jpg
250.,10,William Yen,https://www.athletic.net/athlete/23570726/cross-country,23:53.70,North Farmington,https://www.athletic.net/athlete/23570726/cross-country,23570726.jpg
251.,12,Sergio Flores Beltran,https://www.athletic.net/athlete/18775439/cross-country,23:53.90,Plymouth,https://www.athletic.net/athlete/18775439/cross-country,18775439.jpg
252.,10,Aiden Telega,https://www.athletic.net/athlete/23407537/cross-country,23:54.10,Fraser,https://www.athletic.net/athlete/23407537/cross-country,23407537.jpg
253.,9,Zach Smith,https://www.athletic.net/athlete/19124082/cross-country,24:09.60,White Lake Lakeland,https://www.athletic.net/athlete/19124082/cross-country,19124082.jpg
254.,9,Max Phillips,https://www.athletic.net/athlete/21156977/cross-country,24:10.20,Christ the King,https://www.athletic.net/athlete/21156977/cross-country,21156977.jpg
255.,12,Zachary Cook,https://www.athletic.net/athlete/21198776/cross-country,24:16.50,Fenton,https://www.athletic.net/athlete/21198776/cross-country,21198776.jpg
256.,9,Isaac Kraftson,https://www.athletic.net/athlete/26279719/cross-country,24:18.30,Ypsilanti Community,https://www.athletic.net/athlete/26279719/cross-country,26279719.jpg
257.,12,Ben Bishop,https://www.athletic.net/athlete/23676495/cross-country,24:25.60,Fenton,https://www.athletic.net/athlete/23676495/cross-country,23676495.jpg
258.,11,Gavin Oxenreider,https://www.athletic.net/athlete/21456882/cross-country,24:27.20,Waterford Kettering,https://www.athletic.net/athlete/21456882/cross-country,21456882.jpg
259.,9,Bryan Goddard,https://www.athletic.net/athlete/26366390/cross-country,24:34.00,Ann Arbor Huron,https://www.athletic.net/athlete/26366390/cross-country,26366390.jpg
260.,12,Caleb Rabert,https://www.athletic.net/athlete/26339251/cross-country,24:36.80,Romeo,https://www.athletic.net/athlete/26339251/cross-country,26339251.jpg
261.,9,Walter McMourrogh,https://www.athletic.net/athlete/26366395/cross-country,24:38.40,Ann Arbor Huron,https://www.athletic.net/athlete/26366395/cross-country,26366395.jpg
262.,12,Joseph Mesch,https://www.athletic.net/athlete/17342116/cross-country,24:44.50,Christ the King,https://www.athletic.net/athlete/17342116/cross-country,17342116.jpg
263.,9,Campbell Vinson,https://www.athletic.net/athlete/18879274/cross-country,24:47.80,Romeo,https://www.athletic.net/athlete/18879274/cross-country,18879274.jpg
264.,9,Ben Lin,https://www.athletic.net/athlete/26421538/cross-country,24:48.10,Ann Arbor Huron,https://www.athletic.net/athlete/26421538/cross-country,26421538.jpg
265.,9,C. J. Ronk,https://www.athletic.net/athlete/23867671/cross-country,25:00.50,Ypsilanti Community,https://www.athletic.net/athlete/23867671/cross-country,23867671.jpg
266.,9,Colt Bretz,https://www.athletic.net/athlete/26380336/cross-country,25:01.90,Mason,https://www.athletic.net/athlete/26380336/cross-country,26380336.jpg
267.,12,Xingzhi(Tom) Tan,https://www.athletic.net/athlete/18801364/cross-country,25:02.20,Ann Arbor Huron,https://www.athletic.net/athlete/18801364/cross-country,18801364.jpg
268.,11,Meer Ahmed,https://www.athletic.net/athlete/23629567/cross-country,25:04.00,Ann Arbor Huron,https://www.athletic.net/athlete/23629567/cross-country,23629567.jpg
269.,10,Joshua Kemp-Robrecht,https://www.athletic.net/athlete/24714267/cross-country,25:07.20,Livonia Churchill,https://www.athletic.net/athlete/24714267/cross-country,24714267.jpg
270.,12,Hajune Kim,https://www.athletic.net/athlete/18801351/cross-country,25:12.50,Ann Arbor Huron,https://www.athletic.net/athlete/18801351/cross-country,18801351.jpg
271.,9,Ben Tyluski,https://www.athletic.net/athlete/26376101/cross-country,25:14.00,Livonia Churchill,https://www.athletic.net/athlete/26376101/cross-country,26376101.jpg
272.,10,Oliver Parish,https://www.athletic.net/athlete/23635606/cross-country,25:15.00,Livonia Churchill,https://www.athletic.net/athlete/23635606/cross-country,23635606.jpg
273.,10,Virat Muddasani,https://www.athletic.net/athlete/23577776/cross-country,25:17.10,White Lake Lakeland,https://www.athletic.net/athlete/23577776/cross-country,23577776.jpg
274.,12,Caleb Vincent,https://www.athletic.net/athlete/14078431/cross-country,25:18.70,Mason,https://www.athletic.net/athlete/14078431/cross-country,14078431.jpg
275.,11,Grant Petrella,https://www.athletic.net/athlete/23430510/cross-country,25:27.60,Grand Blanc,https://www.athletic.net/athlete/23430510/cross-country,23430510.jpg
276.,9,Richard Lewis,https://www.athletic.net/athlete/23575997/cross-country,25:30.20,Whitmore Lake,https://www.athletic.net/athlete/23575997/cross-country,23575997.jpg
277.,10,Dylan Hocken,https://www.athletic.net/athlete/23469209/cross-country,25:35.50,Grand Blanc,https://www.athletic.net/athlete/23469209/cross-country,23469209.jpg
278.,10,Dominic Diego,https://www.athletic.net/athlete/23584721/cross-country,25:41.20,North Farmington,https://www.athletic.net/athlete/23584721/cross-country,23584721.jpg
279.,10,Jackson Rudd,https://www.athletic.net/athlete/26408826/cross-country,25:48.60,Waterford Mott,https://www.athletic.net/athlete/26408826/cross-country,26408826.jpg
280.,9,Dexter Francis,https://www.athletic.net/athlete/26366366/cross-country,25:55.70,Ann Arbor Huron,https://www.athletic.net/athlete/26366366/cross-country,26366366.jpg
281.,9,Ben Kline,https://www.athletic.net/athlete/26279718/cross-country,26:03.10,Ypsilanti Community,https://www.athletic.net/athlete/26279718/cross-country,26279718.jpg
282.,10,Nathan Stom,https://www.athletic.net/athlete/23631994/cross-country,26:15.70,Christ the King,https://www.athletic.net/athlete/23631994/cross-country,23631994.jpg
283.,10,William Turner,https://www.athletic.net/athlete/23947837/cross-country,26:20.80,White Lake Lakeland,https://www.athletic.net/athlete/23947837/cross-country,23947837.jpg
284.,12,Jeremiah Williams,https://www.athletic.net/athlete/19742115/cross-country,26:30.90,Fraser,https://www.athletic.net/athlete/19742115/cross-country,19742115.jpg
285.,9,Abdalla Omar,https://www.athletic.net/athlete/26421541/cross-country,26:36.10,Ann Arbor Huron,https://www.athletic.net/athlete/26421541/cross-country,26421541.jpg
286.,9,Owen Troutt,https://www.athletic.net/athlete/25597445/cross-country,26:54.50,Grand Blanc,https://www.athletic.net/athlete/25597445/cross-country,25597445.jpg
287.,12,Alexander Eichbauer,https://www.athletic.net/athlete/17456242/cross-country,27:11.00,Fenton,https://www.athletic.net/athlete/17456242/cross-country,17456242.jpg
288.,10,Andrew VanderVeen,https://www.athletic.net/athlete/23631999/cross-country,27:24.30,Christ the King,https://www.athletic.net/athlete/23631999/cross-country,23631999.jpg
289.,12,Qian Li,https://www.athletic.net/athlete/18801354/cross-country,27:43.20,Ann Arbor Huron,https://www.athletic.net/athlete/18801354/cross-country,18801354.jpg
290.,12,Elijah Greene,https://www.athletic.net/athlete/23473239/cross-country,28:45.50,North Farmington,https://www.athletic.net/athlete/23473239/cross-country,23473239.jpg
291.,10,Matthew Hamil,https://www.athletic.net/athlete/21504918/cross-country,28:57.90,North Farmington,https://www.athletic.net/athlete/21504918/cross-country,21504918.jpg
292.,10,Ronan Maes,https://www.athletic.net/athlete/23577751/cross-country,29:11.80,White Lake Lakeland,https://www.athletic.net/athlete/23577751/cross-country,23577751.jpg
293.,9,Nathan Workman,https://www.athletic.net/athlete/26376100/cross-country,29:14.20,Livonia Churchill,https://www.athletic.net/athlete/26376100/cross-country,26376100.jpg
294.,11,Emmett Hoey,https://www.athletic.net/athlete/26379684/cross-country,29:33.40,North Farmington,https://www.athletic.net/athlete/26379684/cross-country,26379684.jpg
295.,10,Brady Kao,https://www.athletic.net/athlete/25065145/cross-country,29:34.60,North Farmington,https://www.athletic.net/athlete/25065145/cross-country,25065145.jpg
296.,9,Logan Harper,https://www.athletic.net/athlete/26344183/cross-country,29:45.90,Waterford Mott,https://www.athletic.net/athlete/26344183/cross-country,26344183.jpg
297.,10,Dominic Mesch,https://www.athletic.net/athlete/23631982/cross-country,30:05.40,Christ the King,https://www.athletic.net/athlete/23631982/cross-country,23631982.jpg
298.,10,Gentry Watson,https://www.athletic.net/athlete/20504358/cross-country,30:21.50,Fenton,https://www.athletic.net/athlete/20504358/cross-country,20504358.jpg
299.,9,Brock Boyd,https://www.athletic.net/athlete/19119610/cross-country,30:30.50,White Lake Lakeland,https://www.athletic.net/athlete/19119610/cross-country,19119610.jpg
300.,10,Ren Ichikawa,https://www.athletic.net/athlete/23790846/cross-country,31:19.90,White Lake Lakeland,https://www.athletic.net/athlete/23790846/cross-country,23790846.jpg
301.,12,David Ward,https://www.athletic.net/athlete/18235336/cross-country,31:38.90,Mason,https://www.athletic.net/athlete/18235336/cross-country,18235336.jpg
302.,9,Vincent DiCicco,https://www.athletic.net/athlete/26376099/cross-country,33:53.50,Livonia Churchill,https://www.athletic.net/athlete/26376099/cross-country,26376099.jpg
303.,9,Pranesh Bharath,https://www.athletic.net/athlete/23357932/cross-country,35:02.30,Ann Arbor Huron,https://www.athletic.net/athlete/23357932/cross-country,23357932.jpg
